8.938999772071838379e-01 9.136999845504760742e-01 8.733000159263610840e-01 9.038000106811523438e-01
9.139999747276306152e-01 9.283999800682067871e-01 9.323999881744384766e-01 9.083999991416931152e-01
9.175000190734863281e-01 9.300000071525573730e-01 9.178000092506408691e-01 9.272999763488769531e-01
9.348000288009643555e-01 9.330000281333923340e-01 9.336000084877014160e-01 9.269000291824340820e-01
