9.057999849319458008e-01 9.183999896049499512e-01 9.221000075340270996e-01 9.345999956130981445e-01
9.035000205039978027e-01 9.129999876022338867e-01 9.081000089645385742e-01 9.230999946594238281e-01
8.941000103950500488e-01 9.075999855995178223e-01 9.085999727249145508e-01 9.078999757766723633e-01
